title,condition,url,kind
"국어연구소, 당신이 모르는 한국어, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc11K+2021_T2/about,인문
"차이나 리포트, 중국통상을 말하다, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc09K+2021_T2/about,사회
"미디어는 메시지다. 미디어 생태학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc10K+2021_T2/about,사회
"컴퓨터 네트워킹, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:PNUk+CN_C01+2021_KM_013/about,공학
"바다의 불편한 진실, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha010+2021_002/about,공학
"현대인을 위한 물리의 이해, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+KOCW_inha001+2021_002/about,공학
"Cultural Psychology, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha004+2021_002/about,공학
"금연과 건강한 삶, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha005+2021_002/about,공학
"부와 빈곤의 글로벌 지도, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha006+2021_002/about,공학
"함께하는 스마트 다이어트, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha009+2021_002/about,공학
"사람의 마음을 움직이게 하는 리더십의 비밀, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha013+2021_002/about,공학
"세상을 바꾸는 스타트업 이야기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha003+2021_002/about,공학
"첨단 바이오테크놀로지의 이해, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha012+2021_002/about,공학
"삶은 화학물질과의 소통이다: 웰빙 사이언스, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DonggukK+ACE_DGU01+2021_T2/about,공학
"Introduction of Edutainment Park System, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:PNUk+ET_C01+2021_KM_019/about,교육
"파이썬으로 배우는 기계학습 입문, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HGUk+HGU05+2021_T2/about,공학
"위대한 수업1(GREAT MINDS) : 누가 진정한 리더인가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS001+2021_T1/about,사회
"역사와 문화로 읽는 유럽도시, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW03+2021_T2/about,사회
"미래직업 : 3D 프린터 운용 전문가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW04+2021_T2/about,사회
"디지털건설경영, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HYCU+HYCU002+2021_T2/about,공학
"선형대수학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_2017_01+2021_T1/about,자연
"주역, 잘 먹고 잘 살기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_COS3065+2021_T1/about,인문
"플라즈마와 건강, 그리고 생활문화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KWU+KWU_06+2021_T2/about,인문
"연애시의 극장 : 보고 듣고 말하는 한국의 연애시, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KWU+KWU_04+2021_T2/about,인문
"청년취업과 기술혁신 창업전략, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:HYCU+HYCU003+2021_T2/about,사회
"프리콘(Pre-construction), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HanmiGlobal+HGPM001+2021_T2/about,공학
"제4차 산업혁명 기반 기술의 이해, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DCUk+CK_DCU_03+2021_T1_1/about,공학
"인간과 삶, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DCUk+ACE_DCU_01+2021_T1_1/about,인문
"소프트웨어 중심 사회속의 인터넷 윤리, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SunMoonK+ACE_SMKMOOC_01+2021_T1/about,인문
"스크린에서 만나는 분단과 갈등, 그리고 평화, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:UNIEDU+UNIEDU03+2021_1/about,사회
"평양의 어제, 오늘 그리고 내일, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:UNIEDU+UNIEDU04+2021_1/about,사회
"예측 및 분류를 위한 데이터 애널리틱스 기법 , 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN472+2021_T1/about,공학
"통합재료역학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+MECH240_01+2021_T1/about,공학
"Design Thinking : 문제의 발견과 해결, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CITE103+2021_T1/about,공학
"역사가 영화를 만날 때, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KonYangK+ACE.KY002+KY2021_0202/about,인문
"성의 과학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:WKUk+WKMOOC_03k+2021_T1/about,자연
"알기 쉬운 화학이야기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:WKUk+WKMOOC_06k+2021_T1/about,공학
"서양고전SF소설에서 배우는 융합적사고, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:GwangjuUniv+GU01+2020-1_1/about,인문
"디지털 프라이버시와 거버넌스, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU05K+2021_1/about,인문
"4차산업혁명과 인재개발, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU07K+2021_1/about,인문
"뇌졸중의 재활치료 1, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+FD_CAU03K+2021_1/about,공학
"뇌졸중의 재활치료2, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+FD_CAU04K+2021_1/about,의료
"4차산업혁명과 특허, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU02K+2021_1/about,의료
"신제품 설계론, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU06K+2021_1/about,의료
"디지털 비즈니스와 보안관리, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU01K+2021_1/about,의료
"알기 쉬운 한방화장품 제조학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DHUk+DHU03k+2021_T1/about,공학
"강원문화사, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KangwonK+KangWonK005+2021_1_1/about,인문
"일반생물학 및 실험, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:KangwonK+KangwonK001+2021_1_1/about,자연
"식물공장, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:KangwonK+KangWonK007+2021_1/about,자연
"영화로 보는 법과 사회, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KangwonK+KangwonK002+2021_1/about,사회
"회계정보의 이해와 활용, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KangwonK+KangwonK006+2021_1/about,사회
"자원과 환경 , 자연",청강가능,http://www.kmooc.kr/courses/course-v1:KangwonK+KangwonK001+2021_1/about,자연
"한국문학사, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KangwonK+KangwonK005+2021_1/about,인문
"[집콕]딥러닝을 위한 선형대수학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:PNUk+LD_C01+2020_KM022/about,자연
"[집콕]코딩으로 배우는 일반화학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CHEM101+2020_1/about,자연
"미래사회와 정보, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HansungK+HSKMOOCk02+2021_1/about,공학
"4차 산업혁명: 융합적 분석과 인문학의 대안, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+IV_HYUKMOOC2019_2k+2021_C2/about,예체능
"세계 10대 미술관 여행, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:HGUk+HGU01+2021_T1/about,자연
"빅데이터와 머신러닝 소프트웨어, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU051_011k+2021_T1/about,자연
"4차 산업혁명시대의 창업전략, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KKUk+KKUkindu+2021_T1/about,사회
"창업가가 창업을 묻다, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_42+2020_T1/about,사회
"서양미술에서 배우는 혁신, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_43+2020_T1/about,인문
"[집콕]미디어 빅뱅 시대의 예술-BTS를 중심으로-, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC17k+2021_05SJ17_R/about,예체능
"[집콕]예술가와 디자이너를 위한 아트 코딩, 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC18k+2021_05SJ18_R/about,융복합
"코딩과 스토리텔링, 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJMOOC11K+2021_03SJ11_R/about,융복합
"[집콕]혁신의 기술 : 3D프린터로 만드는 희망, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0021+2021_T1/about,공학
"세계도시 서울의 인문사회학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KWU+KWU_03+2021_T1/about,공학
"기업경영과 법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22126K+2021_S09/about,사회
"여행으로 경험하는 세상: 지리적 관점의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW20003K+2021_S19/about,사회
"세계여행을 위한 핵심 지리 지식의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW20004K+2021_S20/about,사회
"방위산업과 사업관리Defense Industry and Defense Acquisition Program, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+KNU06k+2021_07/about,인문
"Humanoid Robot, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SEOULTECHk+SMOOC05k+2021_T03/about,공학
"Drone-원리부터 프로그래밍까지, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SEOULTECHk+SMOOC06k+2021_T04/about,공학
"Mobile Robot Perception and Navigation, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SEOULTECHk+SMOOC04k+2021_T02/about,공학
"Robot Manipulator and Underwater Robot Application, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SEOULTECHk+SMOOC03k+2021_T01/about,공학
"세계인의 북한경제읽기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+KNU04k+2021_06/about,사회
"저출산 고령화와 다문화 사회, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+CS001+2021_02/about,사회
"Reading North Korean Culture in a Global Era, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+KNU03k+2021_08/about,사회
"Reading North Korea in a Global Era, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+knu01+2021_01/about,사회
"환경문제와 윤리, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU15k+2021_1/about,인문
"Special Interest Tourism Marketing, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU06k+2021_1/about,사회
"유비쿼터스와 의사결정, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU08k+2021_1/about,사회
"알기 쉬운 해양생명과학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU02k+2021_1/about,자연
"[집콕]인공지능 HRI, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW05+2021_T1/about,자연
"쉽게 배우는 소프트웨어 공학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KONGJUk+FD_KNU03+2021_01/about,공학
"오픈소스를 활용한 DevOps 환경 이해, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+2018_K15+2021_K15_01/about,공학
"Microservice 설계 및 구현, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+2018_K14+2021_K14_01/about,공학
"소프트웨어 공학 : 왜, 무엇을, 어떻게?, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+CS350+2021_K11_01/about,공학
"클라우드 서비스 아키텍처, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+CS459+2021_K12_01/about,공학
"소프트웨어 테스팅, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+CS454+2021_K13_01/about,공학
"Mathematical Fundamentals for Data Science, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_eng_002+2021_A07/about,공학
"이유 있는 미술 시간, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0018+2020-T2/about,예체능
"[집콕]수학으로 푸는 자율주행AI, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HonamUniv+HCTL01+2021_6/about,공학
"현대사회의 부모와자녀(Parents and children in contemporary society: Stories of parents growing with their children), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+KNU05k+2021_05/about,공학
"[집콕]경제학원론 : 거시경제학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU062.020k+2020/about,공학
"[집콕]데이터로 배우는 통계학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU064.020k+2020/about,공학
"우리는 왜 BTS를 공부해야 할까? (마이크로강좌), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC19k+2020_05SJ19/about,예체능
"코딩으로 창작하기 (마이크로강좌), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC20k+2020_05SJ20/about,예체능
"[집콕]한시공감, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:PNUk+PE_C01+2020_KM019/about,인문
"[집콕]인공지능을 위한 기초수학 입문 (High school), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_45+2021_T1/about,공학
"[집콕]감각과 불안의 서사 : 엔터테인먼트의 터전이 되다, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_41+2021_T1/about,예체능
"[집콕]딥러닝 시대에도 필요한 고급기계학습, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_44+2021_T1/about,공학
"[집콕]인공지능을 위한 알고리즘과 자료구조: 이론, 코딩, 그리고 컴퓨팅 사고, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_46+2021_T1/about,공학
"[집콕]철학 테제로 보는 유학: 한 문장이 세계를 디자인하다, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_40+2021_T1/about,인문
"복지와테크놀로지, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KangNamUK+NF01804+2020_T2/about,사회
"[집콕]블록체인 입문, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U1+2020_1/about,공학
"[집콕]암호화폐 이론 및 응용, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U4+2020_1/about,공학
"[집콕]고급 블록체인 이론 및 응용, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U5+2020_1/about,공학
"[집콕]텍스트 마이닝 실전 및 분석, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:YSUk+FD_YSU_LIS01k+2021_T1/about,공학
"[집콕]현대사회 건강문제와 인간돌봄학문으로서의 간호, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU060.020k+2020/about,공학
"[집콕]미생물, 면역, 그리고 감염성 질병, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+LIFE451U+2020_1/about,자연
"[집콕]데이터과학을 위한 R프로그래밍, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN491R+2020_1/about,자연
"[집콕]Harmonic functions of two real variables and Applications, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+MATH210+2020_1/about,자연
"[집콕]시스템 반도체 설계(하드웨어 시스템즈), 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+EECE490F+2020_1/about,자연
"[집콕]인간 중심 성찰과 디자인, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU061.020k+2020/about,인문
"[집콕]에어로졸개론, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KUMOHk+2020_KUMOH04+2020_2/about,공학
"[집콕]전산유체역학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KUMOHk+2020_KUMOH03+2020_2/about,공학
"[집콕]응용유체역학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KUMOHk+2020_KUMOH02+2020_2/about,공학
"[집콕]대기오염개론, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KUMOHk+2020_KUMOH05+2020_2/about,공학
"[집콕]미세먼지를 알아보자!, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KUMOHk+2020_KUMOH01+2020_2/about,공학
"디자인씽킹을 통한 통찰훈련, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0001+2020_T2/about,공학
"[집콕]흔들리는 20대 : 청년 심리학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU045_011k+2020_T3/about,사회
"[집콕]인공지능의 기초, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU048_011k+2020_T3/about,사회
"[집콕]논어와 현대 사회 - 리더를 위한 논어 읽기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU047_011k+2020_T3/about,사회
"[집콕]행복심리학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNUL0655_000500k+2020_T3/about,사회
"[집콕]강화학습의 수학적 기초와 알고리듬 이해, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_ai_002+2020_A44/about,공학
"[집콕]미생물과 건강보건, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_med_001+2020_A41/about,의료
"[집콕]사이보그 인문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_hum_008+2020_A42/about,인문
"[집콕]빅 데이터 첫 걸음, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490k+2021_T1/about,공학
"[집콕]생명의 과학 - 생명, 그 신비에의 도전, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_GEDN012_01k+2021_ZIP/about,자연
"[집콕]선형대수학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_2017_01+2021_ZIP/about,자연
"[집콕]미적분학 I - 활용을 중심으로, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_EXGB506_01K+2021_ZIP/about,자연
"[집콕]민법학입문, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_soc_001+2021_A01/about,사회
"[집콕]R 데이터 분석 입문, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+DKUK0003+2020_T3/about,공학
"[집콕]심리학 START, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CNUk+ACE_CNU01+2020_3_01/about,인문
"[집콕]차이나 허스토리, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun06K+2020_T2/about,인문
"[집콕]한국근대사, 감춰진 이야기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun07K+2020_T2/about,인문
"마인크래프트 교육용 에디션을 이용한 문제해결 중심의 컴퓨팅사고력, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DAEJIN+DAEJIN_B02+2020_T2/about,공학
"C언어 기반의 라즈베리파이 임베디드 시스템, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DAEJIN+DAEJIN_M02+2020_T1/about,공학
"이솝우화로 배우는 불어, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DH+DH001+2020_T1/about,인문
"디지털스토리텔링 입문, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CUKk+HS.CUK1+2020_01/about,인문
"기술경영개론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEO001+2020_T2/about,사회
"문화창업마케팅, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEO002+2020_T2/about,사회
"KinderTech: 디지털 테크놀로지 시대의 유아교육, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:SKUk+SKUMOOC02k+2020_T2/about,교육
"경찰과 생활상식, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KSNU+KSNU01+2020_T2/about,사회
"현대 도시와 사회적 경제, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KangNamUK+KangNamUK001+2020_T2/about,사회
"복지융합인재와 휴먼서비스, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KangNamUK+KangNamUK002+2020_T2/about,사회
"4차산업 혁명시대의 정보보안, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc12K+2020_T2/about,공학
"생명정보개론, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc01K+2020_T2/about,자연
"철도차량동역학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KNUT+KNUT02+2020_T2/about,공학
"[집콕] 인문고전 마르크스의 <자본>을 읽다, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DAUk+CORE_DAUk3k+2020_T2/about,인문
"4차 산업혁명 기술을 활용한 비즈니스 혁신, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KITECH+KITECH02+2020_1/about,공학
"율곡 이이(李珥)의 철학으로 본 국가 경륜(經綸)과 리더십, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:AYUk+AYUK+2020_T2/about,인문
"인터넷 프로토콜, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:AYUk+AYUK_IP_01+2020_T2/about,공학
"비즈니스 협상, 차이를 인식하라!, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_06+2020_T3/about,사회
"AI와 인간의 미래, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HNU+HNU001+2020-2/about,인문
"객체지향형 프로그래밍과 자료구조, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:YeungnamUnivK+YU217001+2020_T2/about,공학
"판소리Ⅱ: 소리길 순례, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU03k+2020_2/about,예체능
"한옥Ⅱ: 한옥 느끼기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU04k+2020_2/about,공학
"Digital Government Policy and Best Practices of Korea, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:NIA+NIA01+2020_1/about,사회
"가족과 건강: 알레르기와 아토피를 극복하자, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU301_01k+U302A_4_2020_T2/about,의료
"정보통신 보안, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:ANU+ANU01+2020_T3/about,공학
"ICT-based Responses to COVID-19 of Korea, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:NIA+NIA02+2020_1/about,의료
"가족과 건강: 암, 극복할 수 있다 Ⅱ, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU302_02k+U302A_3_2020_T2/about,의료
"장애, 다양성 그리고 함께 사는 사회, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0002+2020_T2/about,교육
"IoT 응용 프로그래밍, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DCUk+FD_DCU_04+2020_T2_1/about,공학
"미래교육을 디자인한다, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+ACE_CAU01+2020_1/about,인문
"바로 쓰는 판매외국어, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS01+2020_2/about,인문
"생활속의 응급처치, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun02K+2020_2/about,의료
"트렌드 업 스타일, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:KYCU+KYCU_01+2020_T2_4/about,예체능
"미국사: 이만큼 가까운 미국, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_06+2020_T2/about,인문
"멀티미디어와 교육: 가상현실의 활용, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk04+2020_T2/about,교육
"부산의 시간을 걷다, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_04+2020_T2/about,인문
"구석구석 부산에 대한 창의적 시선, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_05+2020_T2/about,공학
"영화로 보는 중국이야기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_03+2020_T2/about,인문
"미래의 에너지: 기후변화 대처를 위한 지속 가능한 에너지 개발, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CUK+CUK01+2020_2/about,공학
"4차산업혁명 시대의 디지털 윤리, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SWUk+WEUP_SWUK_08+2020_T2_4/about,공학
"사랑의 인문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SWUk+CK_SWUK_04+2020_T2_4/about,인문
"한국어를 부탁해 : 한국어 중급Ⅲ, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+FD_KH306+2020_T2_1/about,인문
"의공학 : 생명과 공학의 만남, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CITE241+2020_1/about,사회
"간단한 모형으로 따라잡는 금융공학 트렌드 , 사회",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN387+2020_2/about,사회
"알고 보면 쉬운 미적분 이론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+MATH311+2020_1/about,사회
"이미지로 따져 읽는 문화콘텐츠, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH401+2020_T2_1/about,자연
"한국인에게 중국어란 : 중국어 발음과 한-중어의 교집합, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+CORE_HYUKMOOC2018-1k+2020_C1/about,자연
"세계주요문화와 통번역의 역할, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HUFS+HUFS_01+2020_T2/about,인문
"VFX, 애니메이션 모델링 기초, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJMOOC12K+2020_03SJ12_R2/about,인문
"빅데이터와 텍스트마이닝, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJMOOC10K+2020_03SJ10_R2/about,인문
"무선인터넷의 이해, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJMOOC13K+2020_03SJ13_R2/about,인문
"금융경제 기초, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_soc_006k+2020_03SM_07/about,사회
"코딩과 스토리텔링, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJMOOC11K+2020_03SJ11_R2/about,사회
"애니메이션 영화의 혼성적 연출특성, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:DSU+DSU02+2020_T2_4/about,예체능
